deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_quarter,closed_quarter,closed_month,segment_key,hist_wr_component,deal_size_bucket,expected_cycle,velocity_score,rep_component,source_component,pipeline_quality_score,segment_key_velocity,expected_cycle_days,deal_velocity_index,rep_efficiency_ratio,lead_source_roi,segment_attractiveness_index,pipeline_decay_rate,industry_complexity,product_complexity,region_complexity,deal_complexity_score
D04137,2023-10-11,2023-11-08,rep_24,Ecommerce,North America,Core,Outbound,Closed,5650,28,Lost,0,2023Q4,2023Q4,2023-11,Ecommerce_Core_North America,17.97752808988764,"(0, 10000]",64.0,30.0,8.96551724137931,4.550561797752809,61.5,Ecommerce_Core,63.5,2.27,0.419,182.0,3119.0,53.9,17.931602896560435,10,8.401846675330317,37.8
D04138,2024-02-15,2024-05-06,rep_2,Ecommerce,APAC,Pro,Partner,Demo,7414,81,Won,1,2024Q1,2024Q2,2024-05,Ecommerce_Pro_APAC,16.88888888888889,"(0, 10000]",64.0,23.703703703703702,9.230769230769232,4.395161290322581,54.2,Ecommerce_Pro,64.0,0.79,0.498,183.0,3097.0,54.6,17.931602896560435,15,0.0,35.1
D04139,2024-01-05,2024-03-04,rep_12,Ecommerce,Europe,Pro,Inbound,Closed,14160,59,Lost,0,2024Q1,2024Q1,2024-03,Ecommerce_Pro_Europe,17.204301075268816,"(10000, 30000]",64.0,30.0,9.666666666666666,4.603803486529319,61.5,Ecommerce_Pro,64.0,1.08,0.431,195.0,2979.0,51.3,17.931602896560435,15,4.694411627571434,42.6
D04140,2023-10-12,2023-11-21,rep_8,SaaS,Europe,Pro,Referral,Proposal,30191,40,Lost,0,2023Q4,2023Q4,2023-11,SaaS_Pro_Europe,15.675675675675675,"(30000, 60000]",64.0,30.0,9.62566844919786,4.552715654952077,59.9,SaaS_Pro,64.0,1.6,0.484,186.0,2512.0,53.9,30.0,15,4.694411627571434,61.2
D04141,2023-01-08,2023-05-07,rep_5,SaaS,APAC,Enterprise,Partner,Qualified,3397,119,Lost,0,2023Q1,2023Q2,2023-05,SaaS_Enterprise_APAC,19.753086419753085,"(0, 10000]",64.0,16.134453781512605,9.154228855721394,4.395161290322581,49.4,SaaS_Enterprise,69.0,0.58,0.447,183.0,3092.0,52.4,30.0,20,0.0,50.6
D04142,2024-01-27,2024-05-19,rep_5,FinTech,Europe,Core,Referral,Proposal,16662,113,Won,1,2024Q1,2024Q2,2024-05,FinTech_Core_Europe,18.37837837837838,"(10000, 30000]",64.0,16.991150442477874,9.154228855721394,4.552715654952077,49.1,FinTech_Core,66.0,0.58,0.447,186.0,2937.0,54.6,17.086215382317068,10,4.694411627571434,37.8
D04143,2023-06-22,2023-10-13,rep_25,EdTech,Europe,Enterprise,Outbound,Qualified,93767,113,Lost,0,2023Q2,2023Q4,2023-10,EdTech_Enterprise_Europe,18.876404494382022,"(60000, 100000]",65.0,17.256637168141594,9.073170731707318,4.550561797752809,49.8,EdTech_Enterprise,60.0,0.53,0.485,182.0,3558.0,49.4,0.0,20,4.694411627571434,62.2
D04144,2024-02-19,2024-05-13,rep_16,HealthTech,North America,Enterprise,Outbound,Negotiation,2349,84,Lost,0,2024Q1,2024Q2,2024-05,HealthTech_Enterprise_North America,18.5,"(0, 10000]",64.0,22.857142857142854,9.417040358744394,4.550561797752809,55.3,HealthTech_Enterprise,63.0,0.75,0.5,182.0,2425.0,54.6,10.118359441968632,20,8.401846675330317,38.7
D04145,2024-02-20,2024-03-04,rep_21,Ecommerce,India,Pro,Outbound,Negotiation,6319,13,Won,1,2024Q1,2024Q1,2024-03,Ecommerce_Pro_India,21.951219512195124,"(0, 10000]",64.0,30.0,10.192307692307692,4.550561797752809,66.7,Ecommerce_Pro,64.0,4.92,0.558,182.0,2978.0,51.3,17.931602896560435,15,10.0,44.7
D04146,2023-12-23,2024-03-27,rep_11,FinTech,India,Core,Referral,Qualified,36124,95,Lost,0,2023Q4,2024Q1,2024-03,FinTech_Core_India,19.746835443037977,"(30000, 60000]",64.0,20.210526315789473,9.3,4.552715654952077,53.8,FinTech_Core,66.0,0.69,0.479,186.0,2652.0,51.3,17.086215382317068,10,10.0,51.0
D04147,2023-01-18,2023-04-12,rep_1,Ecommerce,North America,Pro,Outbound,Proposal,12804,84,Won,1,2023Q1,2023Q2,2023-04,Ecommerce_Pro_North America,17.4468085106383,"(10000, 30000]",64.0,22.857142857142854,9.09952606635071,4.550561797752809,54.0,Ecommerce_Pro,64.0,0.76,0.466,182.0,3119.0,59.6,17.931602896560435,15,8.401846675330317,45.7
D04148,2023-09-19,2023-11-23,rep_8,FinTech,APAC,Enterprise,Partner,Proposal,92391,65,Lost,0,2023Q3,2023Q4,2023-11,FinTech_Enterprise_APAC,18.876404494382022,"(60000, 100000]",65.0,30.0,9.62566844919786,4.395161290322581,62.9,FinTech_Enterprise,64.0,0.98,0.484,183.0,3115.0,53.9,17.086215382317068,20,0.0,74.0
D04149,2023-07-31,2023-10-09,rep_19,Ecommerce,Europe,Enterprise,Referral,Demo,80534,70,Won,1,2023Q3,2023Q4,2023-10,Ecommerce_Enterprise_Europe,18.37837837837838,"(60000, 100000]",65.0,27.857142857142858,9.591836734693878,4.552715654952077,60.4,Ecommerce_Enterprise,66.0,0.94,0.501,186.0,2979.0,49.4,17.931602896560435,20,4.694411627571434,74.7
D04150,2023-04-27,2023-05-25,rep_25,FinTech,Europe,Enterprise,Inbound,Negotiation,3789,28,Lost,0,2023Q2,2023Q2,2023-05,FinTech_Enterprise_Europe,18.823529411764707,"(0, 10000]",64.0,30.0,9.073170731707318,4.603803486529319,62.5,FinTech_Enterprise,64.0,2.29,0.485,195.0,2937.0,52.4,17.086215382317068,20,4.694411627571434,42.5
D04151,2023-10-20,2024-01-20,rep_9,FinTech,Europe,Pro,Outbound,Qualified,14702,92,Lost,0,2023Q4,2024Q1,2024-01,FinTech_Pro_Europe,18.18181818181818,"(10000, 30000]",64.0,20.869565217391305,8.924731182795698,4.550561797752809,52.5,FinTech_Pro,66.0,0.72,0.497,182.0,2937.0,51.6,17.086215382317068,15,4.694411627571434,42.0
D04152,2023-01-11,2023-03-16,rep_15,Ecommerce,North America,Enterprise,Referral,Closed,39701,64,Won,1,2023Q1,2023Q1,2023-03,Ecommerce_Enterprise_North America,16.551724137931036,"(30000, 60000]",64.0,30.0,8.914285714285715,4.552715654952077,60.0,Ecommerce_Enterprise,66.0,1.03,0.415,186.0,3119.0,47.9,17.931602896560435,20,8.401846675330317,61.7
D04153,2023-01-18,2023-03-11,rep_1,HealthTech,APAC,Core,Outbound,Negotiation,7138,52,Lost,0,2023Q1,2023Q1,2023-03,HealthTech_Core_APAC,15.421686746987952,"(0, 10000]",64.0,30.0,9.09952606635071,4.550561797752809,59.1,HealthTech_Core,65.0,1.25,0.466,182.0,3001.0,47.9,10.118359441968632,10,0.0,22.2
D04154,2023-08-08,2023-11-18,rep_18,FinTech,North America,Core,Inbound,Demo,19942,102,Won,1,2023Q3,2023Q4,2023-11,FinTech_Core_North America,18.974358974358974,"(10000, 30000]",64.0,18.823529411764707,8.172043010752688,4.603803486529319,50.6,FinTech_Core,66.0,0.65,0.43,195.0,3073.0,53.9,17.086215382317068,10,8.401846675330317,42.8
D04155,2023-09-27,2023-11-06,rep_23,FinTech,India,Enterprise,Outbound,Negotiation,65148,40,Won,1,2023Q3,2023Q4,2023-11,FinTech_Enterprise_India,20.0,"(60000, 100000]",65.0,30.0,8.91304347826087,4.550561797752809,63.5,FinTech_Enterprise,64.0,1.6,0.433,182.0,2652.0,53.9,17.086215382317068,20,10.0,72.9
D04156,2023-07-31,2023-08-22,rep_15,HealthTech,APAC,Pro,Referral,Qualified,4350,22,Won,1,2023Q3,2023Q3,2023-08,HealthTech_Pro_APAC,20.851063829787236,"(0, 10000]",64.0,30.0,8.914285714285715,4.552715654952077,64.3,HealthTech_Pro,63.0,2.86,0.415,186.0,3001.0,55.1,10.118359441968632,15,0.0,26.1
D04157,2024-02-10,2024-05-23,rep_12,Ecommerce,APAC,Pro,Outbound,Proposal,13112,103,Won,1,2024Q1,2024Q2,2024-05,Ecommerce_Pro_APAC,16.88888888888889,"(10000, 30000]",64.0,18.640776699029125,9.666666666666666,4.550561797752809,49.7,Ecommerce_Pro,64.0,0.62,0.431,182.0,3097.0,54.6,17.931602896560435,15,0.0,37.5
D04158,2023-02-02,2023-05-03,rep_6,Ecommerce,India,Core,Referral,Closed,16386,90,Won,1,2023Q1,2023Q2,2023-05,Ecommerce_Core_India,19.148936170212767,"(10000, 30000]",64.0,21.333333333333336,8.557213930348258,4.552715654952077,53.6,Ecommerce_Core,63.5,0.71,0.371,186.0,2978.0,52.4,17.931602896560435,10,10.0,43.8
D04159,2023-11-23,2024-03-01,rep_8,SaaS,Europe,Core,Inbound,Proposal,88509,99,Won,1,2023Q4,2024Q1,2024-03,SaaS_Core_Europe,20.210526315789473,"(60000, 100000]",65.0,19.696969696969695,9.62566844919786,4.603803486529319,54.1,SaaS_Core,60.0,0.61,0.484,195.0,2512.0,51.3,30.0,10,4.694411627571434,80.0
D04160,2023-06-02,2023-08-18,rep_14,FinTech,North America,Enterprise,Partner,Proposal,16308,77,Lost,0,2023Q2,2023Q3,2023-08,FinTech_Enterprise_North America,20.0,"(10000, 30000]",64.0,24.935064935064936,8.792270531400966,4.395161290322581,58.1,FinTech_Enterprise,64.0,0.83,0.487,183.0,3073.0,55.1,17.086215382317068,20,8.401846675330317,51.3
D04161,2023-02-05,2023-04-18,rep_13,HealthTech,Europe,Pro,Inbound,Proposal,18993,72,Lost,0,2023Q1,2023Q2,2023-04,HealthTech_Pro_Europe,19.0,"(10000, 30000]",64.0,26.666666666666664,8.820512820512821,4.603803486529319,59.1,HealthTech_Pro,63.0,0.88,0.528,195.0,2708.0,59.6,10.118359441968632,15,4.694411627571434,36.7
D04162,2023-08-28,2023-09-30,rep_25,Ecommerce,Europe,Core,Partner,Demo,8556,33,Won,1,2023Q3,2023Q3,2023-09,Ecommerce_Core_Europe,19.069767441860467,"(0, 10000]",64.0,30.0,9.073170731707318,4.395161290322581,62.5,Ecommerce_Core,63.5,1.92,0.485,183.0,2979.0,53.3,17.931602896560435,10,4.694411627571434,35.3
D04163,2023-10-16,2023-11-16,rep_25,HealthTech,Europe,Enterprise,Inbound,Demo,9398,31,Lost,0,2023Q4,2023Q4,2023-11,HealthTech_Enterprise_Europe,20.48780487804878,"(0, 10000]",64.0,30.0,9.073170731707318,4.603803486529319,64.2,HealthTech_Enterprise,63.0,2.03,0.485,195.0,2708.0,53.9,10.118359441968632,20,4.694411627571434,37.8
D04164,2023-06-06,2023-07-26,rep_9,SaaS,North America,Enterprise,Inbound,Demo,88767,50,Won,1,2023Q2,2023Q3,2023-07,SaaS_Enterprise_North America,16.0,"(60000, 100000]",65.0,30.0,8.924731182795698,4.603803486529319,59.5,SaaS_Enterprise,69.0,1.38,0.497,195.0,2840.0,53.7,30.0,20,8.401846675330317,93.8
D04165,2023-07-25,2023-09-06,rep_7,SaaS,India,Enterprise,Inbound,Negotiation,44238,43,Lost,0,2023Q3,2023Q3,2023-09,SaaS_Enterprise_India,18.352941176470587,"(30000, 60000]",64.0,30.0,8.333333333333334,4.603803486529319,61.3,SaaS_Enterprise,69.0,1.6,0.349,195.0,3293.0,53.3,30.0,20,10.0,77.2
D04166,2023-04-15,2023-08-12,rep_21,Ecommerce,North America,Enterprise,Inbound,Demo,37235,119,Won,1,2023Q2,2023Q3,2023-08,Ecommerce_Enterprise_North America,16.551724137931036,"(30000, 60000]",64.0,16.134453781512605,10.192307692307692,4.603803486529319,47.5,Ecommerce_Enterprise,66.0,0.55,0.558,195.0,3119.0,55.1,17.931602896560435,20,8.401846675330317,60.7
D04167,2023-07-06,2023-08-26,rep_18,HealthTech,North America,Core,Inbound,Closed,17496,51,Lost,0,2023Q3,2023Q3,2023-08,HealthTech_Core_North America,18.313253012048193,"(10000, 30000]",64.0,30.0,8.172043010752688,4.603803486529319,61.1,HealthTech_Core,65.0,1.27,0.43,195.0,2425.0,55.1,10.118359441968632,10,8.401846675330317,34.8
D04168,2023-04-13,2023-06-09,rep_10,FinTech,India,Enterprise,Referral,Closed,5343,57,Lost,0,2023Q2,2023Q2,2023-06,FinTech_Enterprise_India,20.0,"(0, 10000]",64.0,30.0,8.481675392670157,4.552715654952077,63.0,FinTech_Enterprise,64.0,1.12,0.398,186.0,2652.0,56.1,17.086215382317068,20,10.0,48.4
D04169,2023-07-26,2023-08-03,rep_6,Ecommerce,APAC,Enterprise,Inbound,Negotiation,6039,8,Won,1,2023Q3,2023Q3,2023-08,Ecommerce_Enterprise_APAC,16.363636363636363,"(0, 10000]",64.0,30.0,8.557213930348258,4.603803486529319,59.5,Ecommerce_Enterprise,66.0,8.25,0.371,195.0,3097.0,55.1,17.931602896560435,20,0.0,39.6
D04170,2023-01-02,2023-02-21,rep_18,FinTech,Europe,Enterprise,Outbound,Negotiation,17628,50,Lost,0,2023Q1,2023Q1,2023-02,FinTech_Enterprise_Europe,18.823529411764707,"(10000, 30000]",64.0,30.0,8.172043010752688,4.550561797752809,61.5,FinTech_Enterprise,64.0,1.28,0.43,182.0,2937.0,60.2,17.086215382317068,20,4.694411627571434,48.2
D04171,2023-08-16,2023-11-09,rep_8,FinTech,Europe,Core,Referral,Closed,18618,85,Lost,0,2023Q3,2023Q4,2023-11,FinTech_Core_Europe,18.37837837837838,"(10000, 30000]",64.0,22.588235294117645,9.62566844919786,4.552715654952077,55.1,FinTech_Core,66.0,0.78,0.484,186.0,2937.0,53.9,17.086215382317068,10,4.694411627571434,38.6
D04172,2023-11-27,2024-02-08,rep_11,HealthTech,India,Enterprise,Outbound,Closed,5487,73,Won,1,2023Q4,2024Q1,2024-02,HealthTech_Enterprise_India,15.918367346938776,"(0, 10000]",64.0,26.301369863013697,9.3,4.550561797752809,56.1,HealthTech_Enterprise,63.0,0.86,0.479,182.0,3053.0,52.8,10.118359441968632,20,10.0,41.5
D04173,2023-05-05,2023-08-19,rep_4,FinTech,APAC,Pro,Outbound,Negotiation,59388,106,Won,1,2023Q2,2023Q3,2023-08,FinTech_Pro_APAC,21.538461538461537,"(30000, 60000]",64.0,18.11320754716981,9.16256157635468,4.550561797752809,53.4,FinTech_Pro,66.0,0.62,0.471,182.0,3115.0,55.1,17.086215382317068,15,0.0,55.5
D04174,2023-04-29,2023-05-12,rep_22,SaaS,APAC,Pro,Referral,Qualified,5185,13,Lost,0,2023Q2,2023Q2,2023-05,SaaS_Pro_APAC,22.285714285714285,"(0, 10000]",64.0,30.0,8.018867924528303,4.552715654952077,64.9,SaaS_Pro,64.0,4.92,0.424,186.0,3092.0,52.4,30.0,15,0.0,46.3
D04175,2023-01-20,2023-02-06,rep_10,Ecommerce,North America,Core,Inbound,Proposal,2634,17,Won,1,2023Q1,2023Q1,2023-02,Ecommerce_Core_North America,17.97752808988764,"(0, 10000]",64.0,30.0,8.481675392670157,4.603803486529319,61.1,Ecommerce_Core,63.5,3.74,0.398,195.0,3119.0,60.2,17.931602896560435,10,8.401846675330317,36.6
D04176,2023-10-15,2023-11-16,rep_17,EdTech,India,Core,Outbound,Proposal,12668,32,Lost,0,2023Q4,2023Q4,2023-11,EdTech_Core_India,17.142857142857142,"(10000, 30000]",64.0,30.0,8.914285714285715,4.550561797752809,60.6,EdTech_Core,61.0,1.91,0.447,182.0,3157.0,53.9,0.0,10,10.0,24.4
D04177,2024-02-22,2024-04-26,rep_5,Ecommerce,India,Pro,Inbound,Demo,14975,64,Lost,0,2024Q1,2024Q2,2024-04,Ecommerce_Pro_India,21.951219512195124,"(10000, 30000]",64.0,30.0,9.154228855721394,4.603803486529319,65.7,Ecommerce_Pro,64.0,1.0,0.447,195.0,2978.0,58.2,17.931602896560435,15,10.0,48.2
D04178,2023-12-27,2024-02-25,rep_23,HealthTech,India,Enterprise,Inbound,Qualified,63492,60,Lost,0,2023Q4,2024Q1,2024-02,HealthTech_Enterprise_India,15.918367346938776,"(60000, 100000]",65.0,30.0,8.91304347826087,4.603803486529319,59.4,HealthTech_Enterprise,63.0,1.05,0.433,195.0,3053.0,52.8,10.118359441968632,20,10.0,65.2
D04179,2023-08-07,2023-09-29,rep_9,HealthTech,India,Pro,Outbound,Closed,74117,53,Lost,0,2023Q3,2023Q3,2023-09,HealthTech_Pro_India,17.872340425531913,"(60000, 100000]",65.0,30.0,8.924731182795698,4.550561797752809,61.3,HealthTech_Pro,63.0,1.19,0.497,182.0,3053.0,53.3,10.118359441968632,15,10.0,64.6
D04180,2023-12-12,2024-01-19,rep_12,HealthTech,APAC,Pro,Referral,Proposal,31222,38,Lost,0,2023Q4,2024Q1,2024-01,HealthTech_Pro_APAC,20.851063829787236,"(30000, 60000]",64.0,30.0,9.666666666666666,4.552715654952077,65.1,HealthTech_Pro,63.0,1.66,0.431,186.0,3001.0,51.6,10.118359441968632,15,0.0,37.0
D04181,2023-09-04,2023-12-11,rep_9,EdTech,Europe,Pro,Inbound,Closed,6297,98,Lost,0,2023Q3,2023Q4,2023-12,EdTech_Pro_Europe,15.609756097560975,"(0, 10000]",64.0,19.591836734693874,8.924731182795698,4.603803486529319,48.7,EdTech_Pro,64.0,0.65,0.497,195.0,3558.0,54.8,0.0,15,4.694411627571434,21.4
D04182,2023-10-02,2024-01-04,rep_10,SaaS,Europe,Core,Referral,Proposal,19433,94,Lost,0,2023Q4,2024Q1,2024-01,SaaS_Core_Europe,20.210526315789473,"(10000, 30000]",64.0,20.425531914893618,8.481675392670157,4.552715654952077,53.7,SaaS_Core,60.0,0.64,0.398,186.0,2512.0,51.6,30.0,10,4.694411627571434,51.8
D04183,2023-01-20,2023-03-04,rep_13,Ecommerce,North America,Core,Inbound,Proposal,4187,43,Won,1,2023Q1,2023Q1,2023-03,Ecommerce_Core_North America,17.97752808988764,"(0, 10000]",64.0,30.0,8.820512820512821,4.603803486529319,61.4,Ecommerce_Core,63.5,1.48,0.528,195.0,3119.0,47.9,17.931602896560435,10,8.401846675330317,37.2
D04184,2023-09-03,2023-12-22,rep_3,Ecommerce,North America,Enterprise,Inbound,Closed,97032,110,Lost,0,2023Q3,2023Q4,2023-12,Ecommerce_Enterprise_North America,16.551724137931036,"(60000, 100000]",65.0,17.727272727272727,9.444444444444445,4.603803486529319,48.3,Ecommerce_Enterprise,66.0,0.6,0.496,195.0,3119.0,54.8,17.931602896560435,20,8.401846675330317,85.1
D04185,2023-04-30,2023-07-02,rep_8,SaaS,North America,Pro,Outbound,Qualified,10651,63,Lost,0,2023Q2,2023Q3,2023-07,SaaS_Pro_North America,17.647058823529413,"(10000, 30000]",64.0,30.0,9.62566844919786,4.550561797752809,61.8,SaaS_Pro,64.0,1.02,0.484,182.0,2840.0,53.7,30.0,15,8.401846675330317,56.9
D04186,2023-09-09,2023-10-18,rep_24,Ecommerce,APAC,Pro,Inbound,Closed,3284,39,Won,1,2023Q3,2023Q4,2023-10,Ecommerce_Pro_APAC,16.88888888888889,"(0, 10000]",64.0,30.0,8.96551724137931,4.603803486529319,60.5,Ecommerce_Pro,64.0,1.64,0.419,195.0,3097.0,49.4,17.931602896560435,15,0.0,33.5
D04187,2023-01-08,2023-03-23,rep_16,SaaS,Europe,Enterprise,Outbound,Qualified,18071,74,Won,1,2023Q1,2023Q1,2023-03,SaaS_Enterprise_Europe,17.534246575342465,"(10000, 30000]",64.0,25.945945945945947,9.417040358744394,4.550561797752809,57.4,SaaS_Enterprise,69.0,0.93,0.5,182.0,2512.0,47.9,30.0,20,4.694411627571434,61.3
D04188,2023-12-14,2023-12-31,rep_12,SaaS,APAC,Core,Partner,Negotiation,7099,17,Won,1,2023Q4,2023Q4,2023-12,SaaS_Core_APAC,14.814814814814813,"(0, 10000]",64.0,30.0,9.666666666666666,4.395161290322581,58.9,SaaS_Core,60.0,3.53,0.431,183.0,3092.0,54.8,30.0,10,0.0,42.1
D04189,2023-01-22,2023-02-06,rep_11,Ecommerce,APAC,Enterprise,Referral,Proposal,14119,15,Lost,0,2023Q1,2023Q1,2023-02,Ecommerce_Enterprise_APAC,16.363636363636363,"(10000, 30000]",64.0,30.0,9.3,4.552715654952077,60.2,Ecommerce_Enterprise,66.0,4.4,0.479,186.0,3097.0,60.2,17.931602896560435,20,0.0,42.9
D04190,2023-04-19,2023-07-16,rep_11,Ecommerce,North America,Pro,Partner,Qualified,84934,88,Won,1,2023Q2,2023Q3,2023-07,Ecommerce_Pro_North America,17.4468085106383,"(60000, 100000]",65.0,22.15909090909091,9.3,4.395161290322581,53.3,Ecommerce_Pro,64.0,0.73,0.479,183.0,3119.0,53.7,17.931602896560435,15,8.401846675330317,75.2
D04191,2023-09-03,2023-10-06,rep_13,FinTech,North America,Enterprise,Referral,Closed,7124,33,Lost,0,2023Q3,2023Q4,2023-10,FinTech_Enterprise_North America,20.0,"(0, 10000]",64.0,30.0,8.820512820512821,4.552715654952077,63.4,FinTech_Enterprise,64.0,1.94,0.528,186.0,3073.0,49.4,17.086215382317068,20,8.401846675330317,47.6
D04192,2023-07-14,2023-11-03,rep_15,Ecommerce,India,Core,Outbound,Qualified,7521,112,Won,1,2023Q3,2023Q4,2023-11,Ecommerce_Core_India,19.148936170212767,"(0, 10000]",64.0,17.142857142857142,8.914285714285715,4.550561797752809,49.8,Ecommerce_Core,63.5,0.57,0.415,182.0,2978.0,53.9,17.931602896560435,10,10.0,40.2
D04193,2023-05-31,2023-07-14,rep_3,SaaS,North America,Pro,Outbound,Closed,80689,44,Lost,0,2023Q2,2023Q3,2023-07,SaaS_Pro_North America,17.647058823529413,"(60000, 100000]",65.0,30.0,9.444444444444445,4.550561797752809,61.6,SaaS_Pro,64.0,1.45,0.496,182.0,2840.0,53.7,30.0,15,8.401846675330317,85.5
D04194,2023-04-28,2023-08-10,rep_11,EdTech,APAC,Pro,Inbound,Negotiation,18154,104,Lost,0,2023Q2,2023Q3,2023-08,EdTech_Pro_APAC,14.285714285714286,"(10000, 30000]",64.0,18.461538461538463,9.3,4.603803486529319,46.7,EdTech_Pro,64.0,0.62,0.479,195.0,2518.0,55.1,0.0,15,0.0,21.6
D04195,2023-07-16,2023-10-02,rep_8,SaaS,Europe,Enterprise,Partner,Demo,14847,78,Won,1,2023Q3,2023Q4,2023-10,SaaS_Enterprise_Europe,17.534246575342465,"(10000, 30000]",64.0,24.615384615384613,9.62566844919786,4.395161290322581,56.2,SaaS_Enterprise,69.0,0.88,0.484,183.0,2512.0,49.4,30.0,20,4.694411627571434,59.9
D04196,2023-11-08,2024-02-13,rep_18,FinTech,India,Pro,Inbound,Qualified,17640,97,Lost,0,2023Q4,2024Q1,2024-02,FinTech_Pro_India,18.144329896907216,"(10000, 30000]",64.0,19.79381443298969,8.172043010752688,4.603803486529319,50.7,FinTech_Pro,66.0,0.68,0.43,195.0,2652.0,52.8,17.086215382317068,15,10.0,48.5
D04197,2023-05-28,2023-06-17,rep_17,Ecommerce,APAC,Pro,Inbound,Proposal,2160,20,Won,1,2023Q2,2023Q2,2023-06,Ecommerce_Pro_APAC,16.88888888888889,"(0, 10000]",64.0,30.0,8.914285714285715,4.603803486529319,60.4,Ecommerce_Pro,64.0,3.2,0.447,195.0,3097.0,56.1,17.931602896560435,15,0.0,33.0
D04198,2023-03-12,2023-06-29,rep_2,HealthTech,Europe,Enterprise,Outbound,Closed,17236,109,Lost,0,2023Q1,2023Q2,2023-06,HealthTech_Enterprise_Europe,20.48780487804878,"(10000, 30000]",64.0,17.61467889908257,9.230769230769232,4.550561797752809,51.9,HealthTech_Enterprise,63.0,0.58,0.498,182.0,2708.0,56.1,10.118359441968632,20,4.694411627571434,41.0
D04199,2024-03-26,2024-04-04,rep_22,HealthTech,North America,Core,Partner,Qualified,7634,9,Lost,0,2024Q1,2024Q2,2024-04,HealthTech_Core_North America,18.313253012048193,"(0, 10000]",64.0,30.0,8.018867924528303,4.395161290322581,60.7,HealthTech_Core,65.0,7.22,0.424,183.0,2425.0,58.2,10.118359441968632,10,8.401846675330317,30.8
D04200,2024-03-11,2024-06-17,rep_16,HealthTech,APAC,Pro,Referral,Qualified,5600,98,Won,1,2024Q1,2024Q2,2024-06,HealthTech_Pro_APAC,20.851063829787236,"(0, 10000]",64.0,19.591836734693874,9.417040358744394,4.552715654952077,54.4,HealthTech_Pro,63.0,0.64,0.5,186.0,3001.0,51.9,10.118359441968632,15,0.0,26.6
D04201,2024-02-05,2024-05-31,rep_13,HealthTech,India,Pro,Referral,Qualified,6563,116,Lost,0,2024Q1,2024Q2,2024-05,HealthTech_Pro_India,17.872340425531913,"(0, 10000]",64.0,16.551724137931036,8.820512820512821,4.552715654952077,47.8,HealthTech_Pro,63.0,0.54,0.528,186.0,3053.0,54.6,10.118359441968632,15,10.0,37.0
D04202,2024-03-18,2024-05-31,rep_4,FinTech,APAC,Core,Outbound,Proposal,29660,74,Lost,0,2024Q1,2024Q2,2024-05,FinTech_Core_APAC,16.867469879518072,"(10000, 30000]",64.0,25.945945945945947,9.16256157635468,4.550561797752809,56.5,FinTech_Core,66.0,0.89,0.471,182.0,3115.0,54.6,17.086215382317068,10,0.0,38.4
D04203,2023-07-24,2023-10-01,rep_22,HealthTech,Europe,Enterprise,Outbound,Closed,15972,69,Lost,0,2023Q3,2023Q4,2023-10,HealthTech_Enterprise_Europe,20.48780487804878,"(10000, 30000]",64.0,27.82608695652174,8.018867924528303,4.550561797752809,60.9,HealthTech_Enterprise,63.0,0.91,0.424,182.0,2708.0,49.4,10.118359441968632,20,4.694411627571434,40.5
D04204,2023-05-19,2023-09-14,rep_14,Ecommerce,APAC,Pro,Referral,Closed,5927,118,Lost,0,2023Q2,2023Q3,2023-09,Ecommerce_Pro_APAC,16.88888888888889,"(0, 10000]",64.0,16.271186440677965,8.792270531400966,4.552715654952077,46.5,Ecommerce_Pro,64.0,0.54,0.487,186.0,3097.0,53.3,17.931602896560435,15,0.0,34.5
D04205,2023-10-26,2023-11-17,rep_22,FinTech,Europe,Enterprise,Partner,Proposal,17908,22,Lost,0,2023Q4,2023Q4,2023-11,FinTech_Enterprise_Europe,18.823529411764707,"(10000, 30000]",64.0,30.0,8.018867924528303,4.395161290322581,61.2,FinTech_Enterprise,64.0,2.91,0.424,183.0,2937.0,53.9,17.086215382317068,20,4.694411627571434,48.3
D04206,2023-06-02,2023-07-05,rep_13,SaaS,APAC,Core,Outbound,Negotiation,69423,33,Lost,0,2023Q2,2023Q3,2023-07,SaaS_Core_APAC,14.814814814814813,"(60000, 100000]",65.0,30.0,8.820512820512821,4.550561797752809,58.2,SaaS_Core,60.0,1.82,0.528,182.0,3092.0,53.7,30.0,10,0.0,67.5
D04207,2023-12-12,2024-02-06,rep_20,SaaS,India,Enterprise,Inbound,Closed,16944,56,Won,1,2023Q4,2024Q1,2024-02,SaaS_Enterprise_India,18.352941176470587,"(10000, 30000]",64.0,30.0,9.391304347826088,4.603803486529319,62.3,SaaS_Enterprise,69.0,1.23,0.5,195.0,3293.0,52.8,30.0,20,10.0,66.1
D04208,2023-09-23,2024-01-06,rep_4,SaaS,Europe,Pro,Inbound,Proposal,5472,105,Lost,0,2023Q3,2024Q1,2024-01,SaaS_Pro_Europe,15.675675675675675,"(0, 10000]",64.0,18.28571428571429,9.16256157635468,4.603803486529319,47.7,SaaS_Pro,64.0,0.61,0.471,195.0,2512.0,51.6,30.0,15,4.694411627571434,51.1
D04209,2024-01-17,2024-04-25,rep_10,EdTech,India,Pro,Outbound,Proposal,26938,99,Lost,0,2024Q1,2024Q2,2024-04,EdTech_Pro_India,17.551020408163264,"(10000, 30000]",64.0,19.393939393939394,8.481675392670157,4.550561797752809,50.0,EdTech_Pro,64.0,0.65,0.398,182.0,3157.0,58.2,0.0,15,10.0,35.2
